Date,Time,State/UnionTerritory,Cured,Deaths,Confirmed
7/30/2020,8:00 AM,Puducherry,1874,47,3177
7/30/2020,8:00 AM,Jammu and Kashmir,11322,348,19419
7/30/2020,8:00 AM,Uttarakhand,3811,72,6866
7/30/2020,8:00 AM,Himachal Pradesh,1332,14,2403
7/30/2020,8:00 AM,Mizoram,215,0,398
7/30/2020,8:00 AM,Kerala,11365,68,21797
7/30/2020,8:00 AM,Arunachal Pradesh,677,3,1410
7/30/2020,8:00 AM,Andaman and Nicobar Islands,201,2,428
7/30/2020,8:00 AM,Andhra Pradesh,55406,1213,120390
7/30/2020,8:00 AM,Jharkhand,4035,98,9861
7/30/2020,8:00 AM,Nagaland,595,5,1513
7/30/2020,8:00 AM,Karnataka,42901,2147,112504
7/30/2020,8:00 AM,Sikkim,198,1,596
7/30/2020,8:00 AM,Meghalaya,207,5,784
7/31/2020,8:00 AM,Delhi,119724,3936,134403
7/31/2020,8:00 AM,Haryana,27340,417,34254
7/31/2020,8:00 AM,Ladakh,1094,7,1378
7/31/2020,8:00 AM,Assam,29080,94,38407
7/31/2020,8:00 AM,Tamil Nadu,178178,3838,239978
7/31/2020,8:00 AM,Telengana,44572,505,60717
7/31/2020,8:00 AM,Gujarat,44074,2418,60285
7/31/2020,8:00 AM,Rajasthan,28385,663,40145
7/31/2020,8:00 AM,Goa,4005,42,5704
7/31/2020,8:00 AM,Madhya Pradesh,21657,857,30968
7/31/2020,8:00 AM,West Bengal,46256,1536,67692
7/31/2020,8:00 AM,Punjab,10509,370,15456
7/31/2020,8:00 AM,Chhattisgarh,5921,51,8761
7/31/2020,8:00 AM,Manipur,1672,4,2505
7/31/2020,8:00 AM,Odisha,19746,169,30378
7/31/2020,8:00 AM,Bihar,31350,282,48477
7/31/2020,8:00 AM,Chandigarh,647,14,1016
7/31/2020,8:00 AM,Tripura,2962,21,4706
7/31/2020,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,668,2,1064
7/31/2020,8:00 AM,Maharashtra,248615,14729,411798
7/31/2020,8:00 AM,Jammu and Kashmir,11842,365,19869
7/31/2020,8:00 AM,Puducherry,1958,48,3298
7/31/2020,8:00 AM,Uttar Pradesh,46803,1587,81039
7/31/2020,8:00 AM,Mizoram,234,0,408
7/31/2020,8:00 AM,Uttarakhand,3996,76,7065
7/31/2020,8:00 AM,Arunachal Pradesh,827,3,1484
7/31/2020,8:00 AM,Himachal Pradesh,1387,14,2506
7/31/2020,8:00 AM,Kerala,12159,70,22303
7/31/2020,8:00 AM,Andhra Pradesh,60024,1281,130557
7/31/2020,8:00 AM,Andaman and Nicobar Islands,201,4,471
7/31/2020,8:00 AM,Jharkhand,4176,103,10167
7/31/2020,8:00 AM,Nagaland,625,5,1566
7/31/2020,8:00 AM,Karnataka,46694,2230,118632
7/31/2020,8:00 AM,Sikkim,214,1,610
7/31/2020,8:00 AM,Meghalaya,210,5,803
8/1/2020,8:00 AM,Delhi,120930,3963,135598
8/1/2020,8:00 AM,Haryana,28227,421,34965
8/1/2020,8:00 AM,Ladakh,1095,7,1404
8/1/2020,8:00 AM,Assam,30357,98,40269
8/1/2020,8:00 AM,Tamil Nadu,183956,3935,245859
8/1/2020,8:00 AM,Gujarat,44907,2441,61438
8/1/2020,8:00 AM,Telengana,45388,519,62703
8/1/2020,8:00 AM,Goa,4211,45,5913
8/1/2020,8:00 AM,Rajasthan,29035,674,41298
8/1/2020,8:00 AM,Madhya Pradesh,22271,867,31806
8/1/2020,8:00 AM,West Bengal,48374,1581,70188
8/1/2020,8:00 AM,Chhattisgarh,6230,53,9086
8/1/2020,8:00 AM,Tripura,3327,21,4978
8/1/2020,8:00 AM,Punjab,10734,386,16119
8/1/2020,8:00 AM,Bihar,33358,296,51233
8/1/2020,8:00 AM,Manipur,1689,5,2621
8/1/2020,8:00 AM,Odisha,20518,177,31877
8/1/2020,8:00 AM,Chandigarh,667,15,1051
8/1/2020,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,686,2,1100
8/1/2020,8:00 AM,Maharashtra,256158,14994,422118
8/1/2020,8:00 AM,Puducherry,2100,49,3472
8/1/2020,8:00 AM,Jammu and Kashmir,12217,377,20359
8/1/2020,8:00 AM,Mizoram,247,0,412
8/1/2020,8:00 AM,Uttarakhand,4168,80,7183
8/1/2020,8:00 AM,Arunachal Pradesh,918,3,1591
8/1/2020,8:00 AM,Uttar Pradesh,48863,1630,85461
8/1/2020,8:00 AM,Himachal Pradesh,1459,14,2564
8/1/2020,8:00 AM,Kerala,13023,73,23613
8/1/2020,8:00 AM,Andhra Pradesh,63864,1349,140933
8/1/2020,8:00 AM,Karnataka,49788,2314,124115
8/1/2020,8:00 AM,Jharkhand,4314,106,10958
8/1/2020,8:00 AM,Andaman and Nicobar Islands,214,5,548
8/1/2020,8:00 AM,Nagaland,635,5,1693
8/1/2020,8:00 AM,Sikkim,231,1,639
8/1/2020,8:00 AM,Meghalaya,215,5,823
8/2/2020,8:00 AM,Delhi,122131,3989,136716
8/2/2020,8:00 AM,Haryana,29080,428,35758
8/2/2020,8:00 AM,Tamil Nadu,190966,4034,251738
8/2/2020,8:00 AM,Ladakh,1108,7,1462
8/2/2020,8:00 AM,Assam,31442,101,41726
8/2/2020,8:00 AM,Gujarat,45699,2464,62463
8/2/2020,8:00 AM,Telengana,46502,530,64786
8/2/2020,8:00 AM,Goa,4438,48,6193
8/2/2020,8:00 AM,Chhattisgarh,6610,55,9385
8/2/2020,8:00 AM,Madhya Pradesh,22969,876,32614
8/2/2020,8:00 AM,Rajasthan,29977,690,42646
8/2/2020,8:00 AM,West Bengal,50517,1629,72777
8/2/2020,8:00 AM,Tripura,3463,23,5233
8/2/2020,8:00 AM,Punjab,11075,405,17063
8/2/2020,8:00 AM,Bihar,34994,309,54240
8/2/2020,8:00 AM,Odisha,21274,187,33479
8/2/2020,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,725,2,1145
8/2/2020,8:00 AM,Chandigarh,683,18,1079
8/2/2020,8:00 AM,Maharashtra,266883,15316,431719
8/2/2020,8:00 AM,Manipur,1699,6,2756
8/2/2020,8:00 AM,Jammu and Kashmir,12871,388,20972
8/2/2020,8:00 AM,Puducherry,2198,51,3606
8/2/2020,8:00 AM,Uttarakhand,4330,83,7447
8/2/2020,8:00 AM,Arunachal Pradesh,969,3,1673
8/2/2020,8:00 AM,Uttar Pradesh,51334,1677,89048
8/2/2020,8:00 AM,Himachal Pradesh,1502,14,2634
8/2/2020,8:00 AM,Kerala,13775,81,24742
8/2/2020,8:00 AM,Mizoram,253,0,468
8/2/2020,8:00 AM,Andhra Pradesh,76614,1407,150209
8/2/2020,8:00 AM,Karnataka,53648,2412,129287
8/2/2020,8:00 AM,Sikkim,269,1,650
8/2/2020,8:00 AM,Jharkhand,4513,113,11686
8/2/2020,8:00 AM,Andaman and Nicobar Islands,226,7,636
8/2/2020,8:00 AM,Nagaland,640,5,1831
8/2/2020,8:00 AM,Meghalaya,252,5,856
8/3/2020,8:00 AM,Delhi,123317,4004,137677
8/3/2020,8:00 AM,Haryana,29690,433,36519
8/3/2020,8:00 AM,Tamil Nadu,196483,4132,257613
8/3/2020,8:00 AM,Ladakh,1108,7,1466
8/3/2020,8:00 AM,Assam,32384,105,42904
8/3/2020,8:00 AM,Chhattisgarh,6991,58,9531
8/3/2020,8:00 AM,Gujarat,46504,2486,63562
8/3/2020,8:00 AM,Goa,4668,53,6530
8/3/2020,8:00 AM,Telengana,47590,540,66677
8/3/2020,8:00 AM,Madhya Pradesh,23550,886,33535
8/3/2020,8:00 AM,Rajasthan,30710,703,43804
8/3/2020,8:00 AM,West Bengal,52730,1678,75516
8/3/2020,8:00 AM,Tripura,3605,27,5374
8/3/2020,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,766,2,1184
8/3/2020,8:00 AM,Punjab,11466,423,17853
8/3/2020,8:00 AM,Bihar,36389,329,57024
8/3/2020,8:00 AM,Odisha,21955,197,34913
8/3/2020,8:00 AM,Maharashtra,276809,15576,441228
8/3/2020,8:00 AM,Chandigarh,698,19,1117
8/3/2020,8:00 AM,Manipur,1737,7,2831
8/3/2020,8:00 AM,Jammu and Kashmir,13127,396,21416
8/3/2020,8:00 AM,Puducherry,2309,52,3806
8/3/2020,8:00 AM,Arunachal Pradesh,996,3,1698
8/3/2020,8:00 AM,Uttarakhand,4437,86,7593
8/3/2020,8:00 AM,Himachal Pradesh,1559,14,2703
8/3/2020,8:00 AM,Uttar Pradesh,53168,1730,92921
8/3/2020,8:00 AM,Kerala,14463,82,25911
8/3/2020,8:00 AM,Mizoram,258,0,482
8/3/2020,8:00 AM,Andhra Pradesh,82886,1474,158764
8/3/2020,8:00 AM,Sikkim,289,1,658
8/3/2020,8:00 AM,Karnataka,57725,2496,134819
8/3/2020,8:00 AM,Jharkhand,4682,118,12523
8/3/2020,8:00 AM,Nagaland,648,5,1935
8/3/2020,8:00 AM,Andaman and Nicobar Islands,242,8,734
8/3/2020,8:00 AM,Meghalaya,264,5,874
8/4/2020,8:00 AM,Delhi,124254,4021,138482
8/4/2020,8:00 AM,Haryana,30470,440,37173
8/4/2020,8:00 AM,Tamil Nadu,202283,4241,263222
8/4/2020,8:00 AM,Ladakh,1109,7,1485
8/4/2020,8:00 AM,Chhattisgarh,7256,61,9779
8/4/2020,8:00 AM,Assam,33428,109,45275
8/4/2020,8:00 AM,Gujarat,47478,2508,64585
8/4/2020,8:00 AM,Telengana,49675,563,68946
8/4/2020,8:00 AM,Goa,4876,56,6816
8/4/2020,8:00 AM,Madhya Pradesh,24099,900,34285
8/4/2020,8:00 AM,West Bengal,54818,1731,78232
8/4/2020,8:00 AM,Rajasthan,31458,715,44975
8/4/2020,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,860,2,1274
8/4/2020,8:00 AM,Tripura,3675,28,5505
8/4/2020,8:00 AM,Bihar,38228,330,59328
8/4/2020,8:00 AM,Punjab,11882,442,18527
8/4/2020,8:00 AM,Jammu and Kashmir,14032,407,22006
8/4/2020,8:00 AM,Maharashtra,287030,15842,450196
8/4/2020,8:00 AM,Odisha,23074,207,36297
8/4/2020,8:00 AM,Chandigarh,706,19,1159
8/4/2020,8:00 AM,Puducherry,2411,56,3982
8/4/2020,8:00 AM,Manipur,1766,7,2920
8/4/2020,8:00 AM,Arunachal Pradesh,1063,3,1758
8/4/2020,8:00 AM,Himachal Pradesh,1658,14,2818
8/4/2020,8:00 AM,Uttarakhand,4538,90,7800
8/4/2020,8:00 AM,Uttar Pradesh,55393,1778,97362
8/4/2020,8:00 AM,Kerala,15278,84,26873
8/4/2020,8:00 AM,Andhra Pradesh,88672,1537,166586
8/4/2020,8:00 AM,Mizoram,266,0,501
8/4/2020,8:00 AM,Karnataka,62500,2594,139571
8/4/2020,8:00 AM,Sikkim,297,1,688
8/4/2020,8:00 AM,Jharkhand,4792,125,13478
8/4/2020,8:00 AM,Andaman and Nicobar Islands,263,10,830
8/4/2020,8:00 AM,Nagaland,657,5,2129
8/4/2020,8:00 AM,Meghalaya,264,5,902
8/5/2020,8:00 AM,Delhi,125226,4033,139156
8/5/2020,8:00 AM,Haryana,31226,448,37796
8/5/2020,8:00 AM,Tamil Nadu,208784,4349,268285
8/5/2020,8:00 AM,Chhattisgarh,7613,69,10202
8/5/2020,8:00 AM,Gujarat,48376,2533,65599
8/5/2020,8:00 AM,Ladakh,1127,7,1534
8/5/2020,8:00 AM,Madhya Pradesh,25414,912,35082
8/5/2020,8:00 AM,Goa,5114,60,7075
8/5/2020,8:00 AM,Telengana,50814,576,70958
8/5/2020,8:00 AM,Assam,34421,115,48161
8/5/2020,8:00 AM,Rajasthan,32832,732,46679
8/5/2020,8:00 AM,West Bengal,56884,1785,80984
8/5/2020,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,919,2,1325
8/5/2020,8:00 AM,Jammu and Kashmir,14856,417,22396
8/5/2020,8:00 AM,Tripura,3725,30,5628
8/5/2020,8:00 AM,Punjab,12491,462,19015
8/5/2020,8:00 AM,Maharashtra,299356,16142,457956
8/5/2020,8:00 AM,Bihar,40348,347,61788
8/5/2020,8:00 AM,Odisha,24483,216,37681
8/5/2020,8:00 AM,Arunachal Pradesh,1105,3,1790
8/5/2020,8:00 AM,Puducherry,2537,58,4147
8/5/2020,8:00 AM,Uttarakhand,4847,95,8008
8/5/2020,8:00 AM,Manipur,1814,7,3018
8/5/2020,8:00 AM,Himachal Pradesh,1710,14,2879
8/5/2020,8:00 AM,Chandigarh,715,20,1206
8/5/2020,8:00 AM,Kerala,16299,87,27956
8/5/2020,8:00 AM,Uttar Pradesh,57271,1817,100310
8/5/2020,8:00 AM,Mizoram,282,0,504
8/5/2020,8:00 AM,Andhra Pradesh,95625,1604,176333
8/5/2020,8:00 AM,Karnataka,69272,2704,145830
8/5/2020,8:00 AM,Sikkim,299,1,783
8/5/2020,8:00 AM,Jharkhand,5164,128,13940
8/5/2020,8:00 AM,Meghalaya,330,5,917
8/5/2020,8:00 AM,Andaman and Nicobar Islands,277,12,928
8/5/2020,8:00 AM,Nagaland,659,5,2405
8/6/2020,8:00 AM,Delhi,126116,4044,140232
8/6/2020,8:00 AM,Haryana,31960,455,38548
8/6/2020,8:00 AM,Tamil Nadu,214815,4461,273460
8/6/2020,8:00 AM,Chhattisgarh,7871,71,10407
8/6/2020,8:00 AM,Gujarat,49433,2556,66669
8/6/2020,8:00 AM,Ladakh,1164,7,1592
8/6/2020,8:00 AM,Madhya Pradesh,26064,929,35734
8/6/2020,8:00 AM,Rajasthan,33849,745,47272
8/6/2020,8:00 AM,Telengana,52103,589,73050
8/6/2020,8:00 AM,Goa,5287,64,7423
8/6/2020,8:00 AM,Assam,35892,121,50445
8/6/2020,8:00 AM,West Bengal,58962,1846,83800
8/6/2020,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,960,2,1366
8/6/2020,8:00 AM,Jammu and Kashmir,15244,426,22955
8/6/2020,8:00 AM,Tripura,3793,31,5725
8/6/2020,8:00 AM,Odisha,25738,225,39018
8/6/2020,8:00 AM,Bihar,42414,355,64770
8/6/2020,8:00 AM,Maharashtra,305521,16476,468265
8/6/2020,8:00 AM,Arunachal Pradesh,1210,3,1855
8/6/2020,8:00 AM,Punjab,12943,491,19856
8/6/2020,8:00 AM,Uttarakhand,5233,98,8254
8/6/2020,8:00 AM,Himachal Pradesh,1762,14,2916
8/6/2020,8:00 AM,Manipur,1862,7,3093
8/6/2020,8:00 AM,Puducherry,2668,65,4433
8/6/2020,8:00 AM,Kerala,17533,94,29151
8/6/2020,8:00 AM,Uttar Pradesh,60558,1857,104388
8/6/2020,8:00 AM,Chandigarh,715,20,1270
8/6/2020,8:00 AM,Andhra Pradesh,104354,1681,186461
8/6/2020,8:00 AM,Mizoram,286,0,537
8/6/2020,8:00 AM,Karnataka,74679,2804,151449
8/6/2020,8:00 AM,Jharkhand,5703,136,14888
8/6/2020,8:00 AM,Sikkim,303,1,800
8/6/2020,8:00 AM,Meghalaya,330,5,929
8/6/2020,8:00 AM,Andaman and Nicobar Islands,326,14,1027
8/6/2020,8:00 AM,Nagaland,685,6,2498
8/7/2020,8:00 AM,Delhi,127124,4059,141531
8/7/2020,8:00 AM,Haryana,32640,458,39303
8/7/2020,8:00 AM,Tamil Nadu,221087,4571,279144
8/7/2020,8:00 AM,Gujarat,50350,2583,67699
8/7/2020,8:00 AM,Chhattisgarh,8088,77,10932
8/7/2020,8:00 AM,Ladakh,1177,7,1595
8/7/2020,8:00 AM,Madhya Pradesh,26902,946,36564
8/7/2020,8:00 AM,Rajasthan,35131,757,48996
8/7/2020,8:00 AM,Goa,5453,66,7614
8/7/2020,8:00 AM,Telengana,53239,601,75257
8/7/2020,8:00 AM,Assam,37224,126,52817
8/7/2020,8:00 AM,West Bengal,61023,1902,86754
8/7/2020,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,973,2,1391
8/7/2020,8:00 AM,Jammu and Kashmir,15708,436,23454
8/7/2020,8:00 AM,Odisha,26888,235,40717
8/7/2020,8:00 AM,Tripura,3860,36,5853
8/7/2020,8:00 AM,Maharashtra,316375,16792,479779
8/7/2020,8:00 AM,Punjab,13659,517,20891
8/7/2020,8:00 AM,Bihar,43537,363,67788
8/7/2020,8:00 AM,Arunachal Pradesh,1245,3,1948
8/7/2020,8:00 AM,Uttarakhand,5427,98,8552
8/7/2020,8:00 AM,Himachal Pradesh,1865,14,3047
8/7/2020,8:00 AM,Puducherry,2808,70,4621
8/7/2020,8:00 AM,Kerala,18333,97,30449
8/7/2020,8:00 AM,Manipur,1905,8,3217
8/7/2020,8:00 AM,Chandigarh,777,20,1327
8/7/2020,8:00 AM,Uttar Pradesh,63402,1918,108974
8/7/2020,8:00 AM,Andhra Pradesh,112870,1753,196789
8/7/2020,8:00 AM,Mizoram,288,0,539
8/7/2020,8:00 AM,Karnataka,80281,2897,158254
8/7/2020,8:00 AM,Sikkim,353,1,829
8/7/2020,8:00 AM,Jharkhand,6594,145,15756
8/7/2020,8:00 AM,Meghalaya,345,5,990
8/7/2020,8:00 AM,Nagaland,819,6,2580
8/7/2020,8:00 AM,Andaman and Nicobar Islands,355,16,1123
8/8/2020,8:00 AM,Delhi,128232,4082,142723
8/8/2020,8:00 AM,Haryana,33444,467,40054
8/8/2020,8:00 AM,Tamil Nadu,227575,4690,285024
8/8/2020,8:00 AM,Gujarat,51720,2605,68768
8/8/2020,8:00 AM,Madhya Pradesh,27621,962,37298
8/8/2020,8:00 AM,Ladakh,1194,9,1614
8/8/2020,8:00 AM,Chhattisgarh,8319,87,11408
8/8/2020,8:00 AM,Rajasthan,36195,767,50157
8/8/2020,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,1014,2,1437
8/8/2020,8:00 AM,Goa,5595,70,7947
8/8/2020,8:00 AM,West Bengal,63060,1954,89666
8/8/2020,8:00 AM,Telengana,54330,615,77513
8/8/2020,8:00 AM,Assam,38809,132,55496
8/8/2020,8:00 AM,Tripura,4084,37,5999
8/8/2020,8:00 AM,Jammu and Kashmir,16218,449,23927
8/8/2020,8:00 AM,Odisha,28698,247,42550
8/8/2020,8:00 AM,Maharashtra,327281,17092,490262
8/8/2020,8:00 AM,Arunachal Pradesh,1326,3,2049
8/8/2020,8:00 AM,Uttarakhand,5731,112,8901
8/8/2020,8:00 AM,Punjab,14040,539,21930
8/8/2020,8:00 AM,Bihar,44482,369,71304
8/8/2020,8:00 AM,Himachal Pradesh,1954,14,3150
8/8/2020,8:00 AM,Kerala,19147,102,31700
8/8/2020,8:00 AM,Puducherry,2914,75,4862
8/8/2020,8:00 AM,Chandigarh,820,23,1374
8/8/2020,8:00 AM,Uttar Pradesh,66834,1981,113378
8/8/2020,8:00 AM,Andhra Pradesh,120464,1842,206960
8/8/2020,8:00 AM,Manipur,1926,10,3466
8/8/2020,8:00 AM,Karnataka,84232,2998,164924
8/8/2020,8:00 AM,Mizoram,289,0,566
8/8/2020,8:00 AM,Sikkim,406,1,854
8/8/2020,8:00 AM,Jharkhand,7391,151,16465
8/8/2020,8:00 AM,Meghalaya,411,5,1006
8/8/2020,8:00 AM,Andaman and Nicobar Islands,425,19,1222
8/8/2020,8:00 AM,Nagaland,824,7,2657
8/9/2020,8:00 AM,Delhi,129362,4098,144127
8/9/2020,8:00 AM,Haryana,34031,474,40843
8/9/2020,8:00 AM,Tamil Nadu,232618,4808,290907
8/9/2020,8:00 AM,Gujarat,52855,2628,69869
8/9/2020,8:00 AM,Madhya Pradesh,28353,977,38157
8/9/2020,8:00 AM,Ladakh,1214,9,1639
8/9/2020,8:00 AM,Chhattisgarh,8582,89,11743
8/9/2020,8:00 AM,Rajasthan,37163,778,51328
8/9/2020,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,1037,2,1456
8/9/2020,8:00 AM,Goa,5802,72,8206
8/9/2020,8:00 AM,Telengana,55999,627,79495
8/9/2020,8:00 AM,Assam,40591,140,57714
8/9/2020,8:00 AM,West Bengal,65124,2005,92615
8/9/2020,8:00 AM,Odisha,30242,259,44193
8/9/2020,8:00 AM,Jammu and Kashmir,16667,459,24390
8/9/2020,8:00 AM,Tripura,4176,41,6146
8/9/2020,8:00 AM,Arunachal Pradesh,1430,3,2117
8/9/2020,8:00 AM,Maharashtra,338362,17367,503084
8/9/2020,8:00 AM,Punjab,14880,562,22928
8/9/2020,8:00 AM,Bihar,48243,382,75294
8/9/2020,8:00 AM,Himachal Pradesh,2081,14,3264
8/9/2020,8:00 AM,Uttarakhand,5963,117,9402
8/9/2020,8:00 AM,Kerala,20862,106,33120
8/9/2020,8:00 AM,Chandigarh,872,24,1426
8/9/2020,8:00 AM,Andhra Pradesh,129615,1939,217040
8/9/2020,8:00 AM,Puducherry,3054,80,5123
8/9/2020,8:00 AM,Uttar Pradesh,69833,2028,118038
8/9/2020,8:00 AM,Sikkim,470,1,860
8/9/2020,8:00 AM,Manipur,1927,11,3635
8/9/2020,8:00 AM,Karnataka,89238,3091,172102
8/9/2020,8:00 AM,Mizoram,296,0,593
8/9/2020,8:00 AM,Jharkhand,8123,155,17094
8/9/2020,8:00 AM,Meghalaya,423,6,1023
8/9/2020,8:00 AM,Andaman and Nicobar Islands,500,20,1351
8/9/2020,8:00 AM,Nagaland,896,7,2688
8/10/2020,8:00 AM,Delhi,130587,4111,145427
8/10/2020,8:00 AM,Haryana,34781,483,41635
8/10/2020,8:00 AM,Tamil Nadu,238638,4927,296901
8/10/2020,8:00 AM,Gujarat,54166,2652,70965
8/10/2020,8:00 AM,Madhya Pradesh,29020,996,39025
8/10/2020,8:00 AM,Rajasthan,38235,789,52497
8/10/2020,8:00 AM,Chhattisgarh,8809,96,12148
8/10/2020,8:00 AM,Ladakh,1222,9,1688
8/10/2020,8:00 AM,Assam,42325,145,58837
8/10/2020,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,1121,2,1564
8/10/2020,8:00 AM,Tripura,4443,42,6208
8/10/2020,8:00 AM,Telengana,57586,637,80751
8/10/2020,8:00 AM,West Bengal,67120,2059,95554
8/10/2020,8:00 AM,Odisha,31785,272,45927
8/10/2020,8:00 AM,Goa,5995,75,8712
8/10/2020,8:00 AM,Arunachal Pradesh,1482,3,2155
8/10/2020,8:00 AM,Jammu and Kashmir,17003,472,24897
8/10/2020,8:00 AM,Maharashtra,351710,17757,515332
8/10/2020,8:00 AM,Himachal Pradesh,2181,15,3371
8/10/2020,8:00 AM,Bihar,51158,387,79451
8/10/2020,8:00 AM,Punjab,15319,586,23903
8/10/2020,8:00 AM,Uttarakhand,6134,125,9632
8/10/2020,8:00 AM,Kerala,21832,108,34331
8/10/2020,8:00 AM,Andhra Pradesh,138712,2036,227860
8/10/2020,8:00 AM,Chandigarh,904,25,1515
8/10/2020,8:00 AM,Puducherry,3201,87,5382
8/10/2020,8:00 AM,Uttar Pradesh,72650,2069,122609
8/10/2020,8:00 AM,Sikkim,494,1,866
8/10/2020,8:00 AM,Manipur,2044,11,3753
8/10/2020,8:00 AM,Karnataka,93908,3198,178087
8/10/2020,8:00 AM,Jharkhand,8838,177,18138
8/10/2020,8:00 AM,Mizoram,298,0,620
8/10/2020,8:00 AM,Meghalaya,490,6,1062
8/10/2020,8:00 AM,Andaman and Nicobar Islands,648,20,1490
8/10/2020,8:00 AM,Nagaland,904,8,2781
8/11/2020,8:00 AM,Delhi,131657,4131,146134
8/11/2020,8:00 AM,Haryana,35492,489,42429
8/11/2020,8:00 AM,Tamil Nadu,244675,5041,302815
8/11/2020,8:00 AM,Gujarat,55304,2672,72031
8/11/2020,8:00 AM,Madhya Pradesh,29674,1015,39891
8/11/2020,8:00 AM,Tripura,4656,43,6372
8/11/2020,8:00 AM,Rajasthan,39060,800,53670
8/11/2020,8:00 AM,Chhattisgarh,9013,99,12448
8/11/2020,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,1167,2,1613
8/11/2020,8:00 AM,Ladakh,1237,9,1717
8/11/2020,8:00 AM,Telengana,59374,645,82647
8/11/2020,8:00 AM,West Bengal,70328,2100,98459
8/11/2020,8:00 AM,Arunachal Pradesh,1592,3,2231
8/11/2020,8:00 AM,Assam,43586,151,61737
8/11/2020,8:00 AM,Odisha,33021,286,47455
8/11/2020,8:00 AM,Goa,6208,80,9029
8/11/2020,8:00 AM,Jammu and Kashmir,17375,478,25367
8/11/2020,8:00 AM,Maharashtra,358421,18050,524513
8/11/2020,8:00 AM,Bihar,54088,397,82550
8/11/2020,8:00 AM,Kerala,22616,115,35515
8/11/2020,8:00 AM,Himachal Pradesh,2205,17,3463
8/11/2020,8:00 AM,Punjab,15735,604,24889
8/11/2020,8:00 AM,Chandigarh,1004,25,1595
8/11/2020,8:00 AM,Uttarakhand,6301,134,10021
8/11/2020,8:00 AM,Andhra Pradesh,145636,2116,235525
8/11/2020,8:00 AM,Uttar Pradesh,76724,2120,126722
8/11/2020,8:00 AM,Puducherry,3355,89,5624
8/11/2020,8:00 AM,Sikkim,510,1,910
8/11/2020,8:00 AM,Manipur,2122,11,3853
8/11/2020,8:00 AM,Karnataka,99126,3312,182354
8/11/2020,8:00 AM,Jharkhand,9724,188,18723
8/11/2020,8:00 AM,Mizoram,323,0,623
8/11/2020,8:00 AM,Meghalaya,498,6,1114
8/11/2020,8:00 AM,Andaman and Nicobar Islands,709,20,1625
8/11/2020,8:00 AM,Nagaland,973,8,3011
8/12/2020,8:00 AM,Delhi,132384,4139,147391
8/12/2020,8:00 AM,Haryana,36082,500,43227
8/12/2020,8:00 AM,Tamil Nadu,250680,5159,308649
8/12/2020,8:00 AM,Gujarat,56444,2695,73163
8/12/2020,8:00 AM,Madhya Pradesh,30596,1033,40734
8/12/2020,8:00 AM,Tripura,4838,43,6482
8/12/2020,8:00 AM,Rajasthan,40399,811,54887
8/12/2020,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,1209,2,1653
8/12/2020,8:00 AM,Telengana,61294,654,84544
8/12/2020,8:00 AM,West Bengal,73395,2149,101390
8/12/2020,8:00 AM,Chhattisgarh,9239,104,12929
8/12/2020,8:00 AM,Odisha,34806,296,48796
8/12/2020,8:00 AM,Ladakh,1255,9,1770
8/12/2020,8:00 AM,Arunachal Pradesh,1634,3,2327
8/12/2020,8:00 AM,Assam,45073,155,64406
8/12/2020,8:00 AM,Jammu and Kashmir,17979,490,25931
8/12/2020,8:00 AM,Maharashtra,368435,18306,535601
8/12/2020,8:00 AM,Goa,6480,86,9444
8/12/2020,8:00 AM,Bihar,56709,413,86413
8/12/2020,8:00 AM,Kerala,24042,120,36932
8/12/2020,8:00 AM,Himachal Pradesh,2273,18,3497
8/12/2020,8:00 AM,Punjab,16790,636,25889
8/12/2020,8:00 AM,Andhra Pradesh,154749,2203,244549
8/12/2020,8:00 AM,Uttarakhand,6470,136,10432
8/12/2020,8:00 AM,Uttar Pradesh,80589,2176,131763
8/12/2020,8:00 AM,Chandigarh,1015,26,1670
8/12/2020,8:00 AM,Puducherry,3532,91,5900
8/12/2020,8:00 AM,Sikkim,534,1,913
8/12/2020,8:00 AM,Karnataka,105599,3398,188611
8/12/2020,8:00 AM,Manipur,2128,12,3941
8/12/2020,8:00 AM,Jharkhand,10375,192,19225
8/12/2020,8:00 AM,Mizoram,323,0,648
8/12/2020,8:00 AM,Meghalaya,509,6,1136
8/12/2020,8:00 AM,Andaman and Nicobar Islands,749,21,1764
8/12/2020,8:00 AM,Nagaland,991,8,3031
8/13/2020,8:00 AM,Delhi,133405,4153,148504
8/13/2020,8:00 AM,Haryana,36694,503,44024
8/13/2020,8:00 AM,Tamil Nadu,256313,5278,314520
8/13/2020,8:00 AM,Gujarat,57421,2713,74318
8/13/2020,8:00 AM,Madhya Pradesh,31239,1048,41604
8/13/2020,8:00 AM,Tripura,4912,44,6603
